ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600519.SH,20241108,1609.97,0.4838,1.1067,1.39,27.0618,24.4595,8.508,13.6935,12.2423,2.7961,3.1045,125619.78,125619.78,54913.6536,202244077.2066,202244077.2066
600519.SH,20241107,1649.14,0.595,1.361,2.14,27.7202,25.0546,8.715,14.0266,12.5401,2.7297,3.0308,125619.78,125619.78,54913.6536,207164603.9892,207164603.9892
600519.SH,20241106,1571.0,0.2996,0.6853,1.11,26.4068,23.8674,8.3021,13.362,11.9459,2.8655,3.1815,125619.78,125619.78,54913.6536,197348674.38,197348674.38
600519.SH,20241105,1576.99,0.3633,0.8311,1.39,26.5075,23.9584,8.3338,13.413,11.9915,2.8546,3.1695,125619.78,125619.78,54913.6536,198101136.8622,198101136.8622
600519.SH,20241104,1548.2,0.2316,0.5298,0.83,26.0235,23.521,8.1816,13.1681,11.7726,2.9077,3.2284,125619.78,125619.78,54913.6536,194484543.396,194484543.396
600519.SH,20241101,1533.75,0.257,0.5879,0.95,25.7807,23.3015,8.1052,13.0452,11.6627,2.9351,3.2588,125619.78,125619.78,54913.6536,192669337.575,192669337.575
600519.SH,20241031,1527.79,0.2385,0.5455,0.91,25.6805,23.2109,8.0737,12.9945,11.6174,2.9465,3.2715,125619.78,125619.78,54913.6536,191920643.6862,191920643.6862
600519.SH,20241030,1532.0,0.2548,0.5828,0.93,25.7512,23.2749,8.096,13.0303,11.6494,2.9384,3.2625,125619.78,125619.78,54913.6536,192449502.96,192449502.96
600519.SH,20241029,1531.62,0.3277,0.7496,1.23,25.7449,23.2691,8.094,13.0271,11.6465,2.9392,3.2633,125619.78,125619.78,54913.6536,192401767.4436,192401767.4436
600519.SH,20241028,1565.0,0.3114,0.7124,1.15,26.3059,23.7763,8.2704,13.311,11.9003,2.8765,3.1937,125619.78,125619.78,54913.6536,196594955.7,196594955.7
600519.SH,20241025,1558.85,0.2209,0.5052,0.66,26.2026,24.3411,8.959,13.2587,12.2352,2.8878,3.2063,125619.78,125619.78,54913.6536,195822394.053,195822394.053
600519.SH,20241024,1552.2,0.1904,0.4356,0.53,26.0908,24.2373,8.9208,13.2021,12.183,2.9002,3.2201,125619.78,125619.78,54913.6536,194987022.516,194987022.516
600519.SH,20241023,1567.5,0.3191,0.73,0.86,26.348,24.4762,9.0087,13.3323,12.3031,2.8719,3.1886,125619.78,125619.78,54913.6536,196909005.15,196909005.15
600519.SH,20241022,1543.0,0.2887,0.6605,0.75,25.9361,24.0936,8.8679,13.1239,12.1108,2.9175,3.2393,125619.78,125619.78,54913.6536,193831320.54,193831320.54
600519.SH,20241021,1528.8,0.3344,0.765,0.86,25.6975,23.8719,8.7863,13.0031,11.9993,2.9446,3.2694,125619.78,125619.78,54913.6536,192047519.664,192047519.664
600519.SH,20241018,1541.0,0.5462,1.2496,1.59,25.9025,24.0624,8.8564,13.1069,12.0951,2.9213,3.2435,125619.78,125619.78,54913.6536,193580080.98,193580080.98
600519.SH,20241017,1494.6,0.3141,0.7186,0.78,25.1226,23.3379,8.5898,12.7122,11.7309,3.012,3.3442,125619.78,125619.78,54913.6536,187751323.188,187751323.188
600519.SH,20241016,1522.5,0.3715,0.8498,0.72,25.5916,23.7735,8.7501,12.9495,11.9499,2.9568,3.2829,125619.78,125619.78,54913.6536,191256115.05,191256115.05
600519.SH,20241015,1554.25,0.3469,0.7935,0.46,26.1252,24.2693,8.9326,13.2196,12.1991,2.8964,3.2158,125619.78,125619.78,54913.6536,195244543.065,195244543.065
600519.SH,20241014,1601.99,0.3567,0.816,0.38,26.9277,25.0147,9.207,13.6256,12.5738,2.8101,3.12,125619.78,125619.78,54913.6536,201241631.3622,201241631.3622
600519.SH,20241011,1604.99,0.3337,0.7633,0.33,26.9781,25.0616,9.2242,13.6511,12.5973,2.8048,3.1142,125619.78,125619.78,54913.6536,201618490.7022,201618490.7022
600519.SH,20241010,1640.0,0.5939,1.3586,0.57,27.5666,25.6082,9.4254,13.9489,12.8721,2.7449,3.0477,125619.78,125619.78,54913.6536,206016439.2,206016439.2
600519.SH,20241009,1595.15,0.9568,2.1888,0.98,26.8127,24.9079,9.1676,13.5674,12.5201,2.8221,3.1334,125619.78,125619.78,54913.6536,200382392.067,200382392.067
600519.SH,20241008,1723.0,1.55,3.5457,1.88,28.9617,26.9043,9.9024,14.6549,13.5236,2.6127,2.9009,125619.78,125619.78,54913.6536,216442880.94,216442880.94
600519.SH,20240930,1748.0,1.2521,2.8644,1.94,29.382,27.2946,10.0461,14.8675,13.7198,2.5753,2.8594,125619.78,125619.78,54913.6536,219583375.44,219583375.44
600519.SH,20240927,1629.2,0.6999,1.6011,1.23,27.3851,25.4396,9.3633,13.857,12.7874,2.7631,3.0679,125619.78,125619.78,54913.6536,204659745.576,204659745.576
600519.SH,20240926,1529.0,0.7744,1.7715,1.52,25.7008,23.875,8.7875,13.0048,12.0009,2.9442,3.2689,125619.78,125619.78,54913.6536,192072643.62,192072643.62
600519.SH,20240925,1399.0,0.5887,1.3467,1.27,23.5157,21.8451,8.0403,11.8991,10.9805,3.2178,3.5727,125619.78,125619.78,54913.6536,175742072.22,175742072.22
600519.SH,20240924,1372.6,0.7993,1.8286,2.03,23.0719,21.4329,7.8886,11.6746,10.7733,3.2797,3.6414,125619.78,125619.78,54913.6536,172425710.028,172425710.028
600519.SH,20240923,1261.54,0.3626,0.8295,0.91,21.2051,19.6987,7.2503,10.7299,9.9016,3.5684,3.962,125619.78,125619.78,54913.6536,158474377.2612,158474377.2612
600519.SH,20240920,1263.92,0.3183,0.7281,0.86,21.2451,19.7358,7.264,10.7502,9.9203,3.5617,3.9545,125619.78,125619.78,54913.6536,158773352.3376,158773352.3376
600519.SH,20240919,1261.0,0.4775,1.0924,1.57,21.196,19.6902,7.2472,10.7253,9.8974,3.5699,3.9637,125619.78,125619.78,54913.6536,158406542.58,158406542.58
600519.SH,20240918,1266.9,0.3677,0.8411,1.33,21.2952,19.7824,7.2811,10.7755,9.9437,3.5533,3.9452,125619.78,125619.78,54913.6536,159147699.282,159147699.282
600519.SH,20240913,1304.13,0.4458,1.0199,2.19,21.921,20.3637,7.4951,11.0922,10.2359,3.4519,3.8326,125619.78,125619.78,54913.6536,163824523.6914,163824523.6914
600519.SH,20240912,1335.06,0.3817,0.8732,2.54,22.4409,20.8467,7.6729,11.3553,10.4787,3.3719,3.7438,125619.78,125619.78,54913.6536,167709943.4868,167709943.4868
600519.SH,20240911,1380.0,0.1671,0.3823,1.2,23.1963,21.5484,7.9311,11.7375,10.8314,3.2621,3.6219,125619.78,125619.78,54913.6536,173355296.4,173355296.4
600519.SH,20240910,1378.0,0.1576,0.3606,1.16,23.1627,21.5172,7.9196,11.7205,10.8157,3.2668,3.6271,125619.78,125619.78,54913.6536,173104056.84,173104056.84
600519.SH,20240909,1375.0,0.228,0.5215,1.57,23.1122,21.4703,7.9024,11.695,10.7922,3.274,3.6351,125619.78,125619.78,54913.6536,172727197.5,172727197.5
600519.SH,20240906,1398.0,0.0822,0.188,0.43,23.4988,21.8295,8.0346,11.8906,10.9727,3.2201,3.5753,125619.78,125619.78,54913.6536,175616452.44,175616452.44
600519.SH,20240905,1404.88,0.1155,0.2641,0.55,23.6145,21.9369,8.0741,11.9491,11.0267,3.2043,3.5577,125619.78,125619.78,54913.6536,176480716.5264,176480716.5264
600519.SH,20240904,1400.0,0.1131,0.2588,0.47,23.5325,21.8607,8.0461,11.9076,10.9884,3.2155,3.5701,125619.78,125619.78,54913.6536,175867692.0,175867692.0
600519.SH,20240903,1410.0,0.1424,0.3257,0.61,23.7006,22.0168,8.1036,11.9927,11.0669,3.1927,3.5448,125619.78,125619.78,54913.6536,177123889.8,177123889.8
600519.SH,20240902,1395.0,0.2717,0.6216,1.34,23.4484,21.7826,8.0173,11.8651,10.9492,3.227,3.5829,125619.78,125619.78,54913.6536,175239593.1,175239593.1
600519.SH,20240830,1443.19,0.3084,0.7055,1.87,24.2584,22.5351,8.2943,12.275,11.3274,3.1193,3.4633,125619.78,125619.78,54913.6536,181293210.2982,181293210.2982
600519.SH,20240829,1413.3,0.2187,0.5003,1.43,23.756,22.0684,8.1225,12.0207,11.0928,3.1852,3.5365,125619.78,125619.78,54913.6536,177538435.074,177538435.074
600519.SH,20240828,1389.0,0.2521,0.5766,2.0,23.3476,21.6889,7.9829,11.814,10.9021,3.241,3.5984,125619.78,125619.78,54913.6536,174485874.42,174485874.42
600519.SH,20240827,1404.07,0.1087,0.2487,0.81,23.6009,21.9242,8.0695,11.9422,11.0203,3.2062,3.5598,125619.78,125619.78,54913.6536,176378964.5046,176378964.5046
600519.SH,20240826,1412.0,0.1244,0.2846,0.88,23.7342,22.0481,8.115,12.0097,11.0826,3.1882,3.5398,125619.78,125619.78,54913.6536,177375129.36,177375129.36
600519.SH,20240823,1414.99,0.122,0.279,0.85,23.7844,22.0948,8.1322,12.0351,11.106,3.1814,3.5323,125619.78,125619.78,54913.6536,177750732.5022,177750732.5022
600519.SH,20240822,1410.05,0.1554,0.3556,1.04,23.7014,22.0176,8.1038,11.9931,11.0673,3.1926,3.5447,125619.78,125619.78,54913.6536,177130170.789,177130170.789
600519.SH,20240821,1417.58,0.1201,0.2748,0.82,23.828,22.1352,8.1471,12.0571,11.1264,3.1756,3.5259,125619.78,125619.78,54913.6536,178076087.7324,178076087.7324
600519.SH,20240820,1422.72,0.148,0.3386,1.04,23.9144,22.2155,8.1767,12.1008,11.1667,3.1642,3.5131,125619.78,125619.78,54913.6536,178721773.4016,178721773.4016
600519.SH,20240819,1425.44,0.1627,0.3721,1.23,23.9601,22.2579,8.1923,12.124,11.1881,3.1581,3.5064,125619.78,125619.78,54913.6536,179063459.2032,179063459.2032
600519.SH,20240816,1431.2,0.131,0.2996,0.85,24.0569,22.3479,8.2254,12.173,11.2333,3.1454,3.4923,125619.78,125619.78,54913.6536,179787029.136,179787029.136
600519.SH,20240815,1426.89,0.1834,0.4195,1.17,23.9845,22.2806,8.2006,12.1363,11.1995,3.1549,3.5029,125619.78,125619.78,54913.6536,179245607.8842,179245607.8842
600519.SH,20240814,1413.3,0.1068,0.2443,0.63,23.756,22.0684,8.1225,12.0207,11.0928,3.1852,3.5365,125619.78,125619.78,54913.6536,177538435.074,177538435.074
600519.SH,20240813,1423.01,0.1298,0.297,0.7,23.9192,22.22,8.1783,12.1033,11.169,3.1635,3.5124,125619.78,125619.78,54913.6536,178758203.1378,178758203.1378
600519.SH,20240812,1436.1,0.1085,0.2482,0.48,24.1393,22.4244,8.2536,12.2146,11.2717,3.1347,3.4804,125619.78,125619.78,54913.6536,180402566.058,180402566.058
600519.SH,20240809,1436.8,0.2399,0.5488,1.13,24.151,22.4353,8.2576,12.2206,11.2772,3.1331,3.4787,125619.78,125619.78,54913.6536,180490499.904,180490499.904
600519.SH,20240808,1430.69,0.2001,0.4576,0.9,24.0483,23.0401,8.9439,12.1686,11.6165,3.1465,3.4936,125619.78,125619.78,54913.6536,179722963.0482,179722963.0482
600519.SH,20240807,1415.5,0.1642,0.3755,0.63,23.793,22.7955,8.8489,12.0394,11.4932,3.1803,3.531,125619.78,125619.78,54913.6536,177814798.59,177814798.59
600519.SH,20240806,1404.7,0.2185,0.4998,0.73,23.6115,22.6215,8.7814,11.9476,11.4055,3.2047,3.5582,125619.78,125619.78,54913.6536,176458104.966,176458104.966
600519.SH,20240805,1410.01,0.3004,0.6872,1.05,23.7007,22.7071,8.8146,11.9927,11.4486,3.1927,3.5448,125619.78,125619.78,54913.6536,177125145.9978,177125145.9978
600519.SH,20240802,1385.45,0.1746,0.3993,0.58,23.2879,22.3115,8.6611,11.7838,11.2492,3.2493,3.6076,125619.78,125619.78,54913.6536,174039924.201,174039924.201
600519.SH,20240801,1386.16,0.255,0.5834,0.86,23.2998,22.323,8.6655,11.7899,11.255,3.2476,3.6058,125619.78,125619.78,54913.6536,174129114.2448,174129114.2448
600519.SH,20240731,1421.28,0.3445,0.788,1.29,23.8902,22.8886,8.885,12.0886,11.5401,3.1674,3.5167,125619.78,125619.78,54913.6536,178540880.9184,178540880.9184
600519.SH,20240730,1379.99,0.4122,0.9429,1.77,23.1961,22.2236,8.6269,11.7374,11.2049,3.2621,3.6219,125619.78,125619.78,54913.6536,173354040.2022,173354040.2022
600519.SH,20240729,1398.02,0.2457,0.5621,1.07,23.4992,22.514,8.7396,11.8908,11.3513,3.2201,3.5752,125619.78,125619.78,54913.6536,175618964.8356,175618964.8356
600519.SH,20240726,1422.19,0.2576,0.5892,1.07,23.9055,22.9032,8.8907,12.0963,11.5475,3.1653,3.5144,125619.78,125619.78,54913.6536,178655194.9182,178655194.9182
600519.SH,20240725,1430.49,0.2257,0.5162,0.94,24.045,23.0369,8.9426,12.1669,11.6149,3.147,3.494,125619.78,125619.78,54913.6536,179697839.0922,179697839.0922
600519.SH,20240724,1440.02,0.192,0.4393,0.75,24.2052,23.1903,9.0022,12.248,11.6923,3.1261,3.4709,125619.78,125619.78,54913.6536,180894995.5956,180894995.5956
600519.SH,20240723,1455.0,0.2463,0.5635,1.02,24.457,23.4316,9.0958,12.3754,11.8139,3.094,3.4352,125619.78,125619.78,54913.6536,182776779.9,182776779.9
600519.SH,20240722,1499.0,0.2272,0.5198,1.01,25.1965,24.1402,9.3709,12.7496,12.1712,3.0031,3.3344,125619.78,125619.78,54913.6536,188304050.22,188304050.22
600519.SH,20240719,1525.62,0.31,0.7092,1.54,25.644,24.5689,9.5373,12.9761,12.3873,2.9507,3.2762,125619.78,125619.78,54913.6536,191648048.7636,191648048.7636
600519.SH,20240718,1497.51,0.2298,0.5257,1.14,25.1715,24.1162,9.3616,12.737,12.1591,3.0061,3.3377,125619.78,125619.78,54913.6536,188116876.7478,188116876.7478
600519.SH,20240717,1501.4,0.2731,0.6248,1.48,25.2369,24.1788,9.3859,12.7701,12.1906,2.9983,3.329,125619.78,125619.78,54913.6536,188605537.692,188605537.692
600519.SH,20240716,1476.0,0.1617,0.37,0.79,24.8099,23.7698,9.2271,12.554,11.9844,3.0499,3.3863,125619.78,125619.78,54913.6536,185414795.28,185414795.28
600519.SH,20240715,1474.9,0.1527,0.3492,0.64,24.7915,23.7521,9.2202,12.5447,11.9755,3.0522,3.3888,125619.78,125619.78,54913.6536,185276613.522,185276613.522
600519.SH,20240712,1478.82,0.1862,0.4259,0.71,24.8573,23.8152,9.2448,12.578,12.0073,3.0441,3.3799,125619.78,125619.78,54913.6536,185769043.0596,185769043.0596
600519.SH,20240711,1462.09,0.231,0.5285,0.91,24.5761,23.5458,9.1402,12.4357,11.8715,3.0789,3.4185,125619.78,125619.78,54913.6536,183667424.1402,183667424.1402
600519.SH,20240710,1437.59,0.1892,0.4327,0.71,24.1643,23.1512,8.987,12.2273,11.6725,3.1314,3.4768,125619.78,125619.78,54913.6536,180589739.5302,180589739.5302
600519.SH,20240709,1438.03,0.2676,0.6122,0.9,24.1717,23.1583,8.9898,12.2311,11.6761,3.1305,3.4757,125619.78,125619.78,54913.6536,180645012.2334,180645012.2334
600519.SH,20240708,1420.0,0.3147,0.7198,1.11,23.8686,22.8679,8.877,12.0777,11.5297,3.1702,3.5199,125619.78,125619.78,54913.6536,178380087.6,178380087.6
600519.SH,20240705,1453.0,0.3091,0.7071,1.09,24.4233,23.3994,9.0833,12.3584,11.7977,3.0982,3.4399,125619.78,125619.78,54913.6536,182525540.34,182525540.34
600519.SH,20240704,1485.74,0.1941,0.444,0.65,24.9737,23.9266,9.288,12.6369,12.0635,3.0299,3.3641,125619.78,125619.78,54913.6536,186638331.9372,186638331.9372
600519.SH,20240703,1500.0,0.2513,0.575,0.85,25.2134,24.1563,9.3772,12.7581,12.1793,3.0011,3.3321,125619.78,125619.78,54913.6536,188429670.0,188429670.0
600519.SH,20240702,1490.7,0.4128,0.9443,1.48,25.057,24.0065,9.319,12.679,12.1038,3.0199,3.3529,125619.78,125619.78,54913.6536,187261406.046,187261406.046
600519.SH,20240701,1440.38,0.256,0.5857,0.78,24.2112,23.1961,9.0044,12.2511,11.6952,3.1254,3.4701,125619.78,125619.78,54913.6536,180940218.7164,180940218.7164
600519.SH,20240628,1467.39,0.3071,0.7026,0.91,24.6652,23.6311,9.1733,12.4808,11.9145,3.0678,5.172,125619.78,125619.78,54913.6536,184333208.9742,184333208.9742
600519.SH,20240627,1490.49,0.2613,0.5977,0.81,25.0535,24.0031,9.3177,12.6773,12.1021,3.0203,5.0918,125619.78,125619.78,54913.6536,187235025.8922,187235025.8922
600519.SH,20240626,1489.22,0.2354,0.5385,0.69,25.0322,23.9827,9.3098,12.6665,12.0918,3.0229,5.0962,125619.78,125619.78,54913.6536,187075488.7716,187075488.7716
600519.SH,20240625,1486.65,0.3351,0.7666,0.98,24.989,23.9413,9.2937,12.6446,12.0709,3.0281,5.105,125619.78,125619.78,54913.6536,186752645.937,186752645.937
600519.SH,20240624,1476.55,0.5082,1.1626,1.61,24.8192,23.7786,9.2306,12.5587,11.9889,3.0488,5.1399,125619.78,125619.78,54913.6536,185483886.159,185483886.159
600519.SH,20240621,1471.0,0.3448,0.7889,1.01,24.7259,23.6893,9.1959,12.5115,11.9438,3.0603,5.1593,125619.78,125619.78,54913.6536,184786696.38,184786696.38
600519.SH,20240620,1500.1,0.1967,0.45,0.55,25.215,24.1579,9.3778,12.759,12.1801,3.0009,5.0592,125619.78,125619.78,54913.6536,188442231.978,188442231.978
600519.SH,20240619,1501.0,0.3285,0.7514,0.94,25.2302,24.1724,9.3834,12.7667,12.1874,2.9991,5.0562,125619.78,125619.78,54913.6536,188555289.78,188555289.78
600519.SH,20240618,1521.5,0.3284,0.7513,0.83,25.5747,24.5025,7.9727,12.941,12.3538,2.9587,2.9587,125619.78,125619.78,54913.6536,191130495.27,191130495.27
600519.SH,20240617,1541.5,0.3846,0.8799,1.04,25.9109,24.8246,8.0775,13.1111,12.5162,2.9203,2.9203,125619.78,125619.78,54913.6536,193642890.87,193642890.87
600519.SH,20240614,1555.0,0.4738,1.0838,1.5,26.1378,25.042,8.1482,13.2259,12.6259,2.895,2.895,125619.78,125619.78,54913.6536,195338757.9,195338757.9
600519.SH,20240613,1555.01,0.2881,0.659,1.0,26.138,25.0422,8.1483,13.226,12.6259,2.895,2.895,125619.78,125619.78,54913.6536,195340014.0978,195340014.0978
600519.SH,20240612,1571.68,0.2641,0.604,0.98,26.4182,25.3106,8.2356,13.3678,12.7613,2.8643,2.8643,125619.78,125619.78,54913.6536,197434095.8304,197434095.8304
600519.SH,20240611,1569.0,0.5592,1.2792,2.72,26.3732,25.2675,8.2216,13.345,12.7395,2.8692,2.8692,125619.78,125619.78,54913.6536,197097434.82,197097434.82
600519.SH,20240607,1619.18,0.2669,0.6105,1.43,27.2166,26.0756,8.4845,13.7718,13.147,2.7802,2.7802,125619.78,125619.78,54913.6536,203401035.3804,203401035.3804
600519.SH,20240606,1639.81,0.2039,0.4664,1.03,27.5634,26.4078,8.5926,13.9473,13.3145,2.7453,2.7453,125619.78,125619.78,54913.6536,205992571.4418,205992571.4418
600519.SH,20240605,1644.0,0.1517,0.347,0.76,27.6338,26.4753,8.6146,13.9829,13.3485,2.7383,2.7383,125619.78,125619.78,54913.6536,206518918.32,206518918.32
600519.SH,20240604,1653.2,0.1659,0.3795,0.82,27.7885,26.6234,8.6628,14.0612,13.4232,2.723,2.723,125619.78,125619.78,54913.6536,207674620.296,207674620.296
600519.SH,20240603,1639.39,0.2409,0.5511,1.24,27.5563,26.401,8.5904,13.9437,13.3111,2.746,2.746,125619.78,125619.78,54913.6536,205939811.1342,205939811.1342
600519.SH,20240531,1648.45,0.174,0.398,0.91,27.7086,26.5469,8.6379,14.0208,13.3846,2.7309,2.7309,125619.78,125619.78,54913.6536,207077926.341,207077926.341
600519.SH,20240530,1649.0,0.2564,0.5865,1.5,27.7179,26.5558,8.6408,14.0255,13.3891,2.73,2.73,125619.78,125619.78,54913.6536,207147017.22,207147017.22
600519.SH,20240529,1674.0,0.1564,0.3579,0.91,28.1381,26.9584,8.7718,14.2381,13.5921,2.6892,2.6892,125619.78,125619.78,54913.6536,210287511.72,210287511.72
600519.SH,20240528,1664.64,0.1872,0.4283,1.17,27.9808,26.8077,8.7227,14.1585,13.5161,2.7043,2.7043,125619.78,125619.78,54913.6536,209111710.5792,209111710.5792
600519.SH,20240527,1670.12,0.1998,0.457,1.17,28.0729,26.8959,8.7515,14.2051,13.5606,2.6954,2.6954,125619.78,125619.78,54913.6536,209800106.9736,209800106.9736
600519.SH,20240524,1677.08,0.1609,0.3682,0.87,28.1899,27.008,8.7879,14.2643,13.6171,2.6842,2.6842,125619.78,125619.78,54913.6536,210674420.6424,210674420.6424
600519.SH,20240523,1692.01,0.1503,0.3439,0.75,28.4408,27.2484,8.8662,14.3913,13.7383,2.6606,2.6606,125619.78,125619.78,54913.6536,212549923.9578,212549923.9578
600519.SH,20240522,1697.71,0.1615,0.3694,0.83,28.5366,27.3402,8.896,14.4398,13.7846,2.6516,2.6516,125619.78,125619.78,54913.6536,213265956.7038,213265956.7038
600519.SH,20240521,1705.0,0.1297,0.2967,0.64,28.6592,27.4576,8.9342,14.5018,13.8438,2.6403,2.6403,125619.78,125619.78,54913.6536,214181724.9,214181724.9
600519.SH,20240520,1709.0,0.2502,0.5723,1.18,28.7264,27.522,8.9552,14.5358,13.8763,2.6341,2.6341,125619.78,125619.78,54913.6536,214684204.02,214684204.02
600519.SH,20240517,1715.0,0.2302,0.5267,1.11,28.8273,27.6187,8.9866,14.5868,13.925,2.6249,2.6249,125619.78,125619.78,54913.6536,215437922.7,215437922.7
600519.SH,20240516,1704.5,0.2363,0.5405,1.2,28.6508,27.4496,8.9316,14.4975,13.8397,2.6411,2.6411,125619.78,125619.78,54913.6536,214118915.01,214118915.01
600519.SH,20240515,1700.0,0.1253,0.2866,0.64,28.5751,27.3771,8.908,14.4592,13.8032,2.6481,2.6481,125619.78,125619.78,54913.6536,213553626.0,213553626.0
600519.SH,20240514,1701.98,0.1694,0.3874,0.84,28.6084,27.409,8.9184,14.4761,13.8193,2.645,2.645,125619.78,125619.78,54913.6536,213802353.1644,213802353.1644
600519.SH,20240513,1706.0,0.2998,0.6858,1.27,28.676,27.4737,8.9395,14.5103,13.8519,2.6387,2.6387,125619.78,125619.78,54913.6536,214307344.68,214307344.68
600519.SH,20240510,1738.98,0.2086,0.4772,0.86,29.2303,28.0048,9.1123,14.7908,14.1197,2.5887,2.5887,125619.78,125619.78,54913.6536,218450285.0244,218450285.0244
600519.SH,20240509,1756.0,0.1782,0.4077,0.65,29.5164,28.2789,9.2015,14.9355,14.2579,2.5636,2.5636,125619.78,125619.78,54913.6536,220588333.68,220588333.68
600519.SH,20240508,1763.97,0.1176,0.269,0.39,29.6504,28.4073,9.2432,15.0033,14.3226,2.552,2.552,125619.78,125619.78,54913.6536,221589523.3266,221589523.3266
600519.SH,20240507,1770.0,0.1984,0.4539,0.7,29.7518,28.5044,9.2748,15.0546,14.3716,2.5433,2.5433,125619.78,125619.78,54913.6536,222347010.6,222347010.6
600519.SH,20240506,1760.2,0.4769,1.091,2.22,29.587,28.3466,9.2235,14.9713,14.292,2.5575,2.5575,125619.78,125619.78,54913.6536,221115936.756,221115936.756
